NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.100020514000000	0.0807330630000000	0.0807330630000000	0.0807330630000000	0.0932025040000000	0.0982886140000000	0.112700776000000	0.122389019000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.100020514000000	0.0807330630000000	0.0807330630000000	0.0807330630000000	0.0932025040000000	0.0982886140000000	0.112700776000000	0.122389019000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0794330480000000	0.0794330480000000	0.0794330480000000	0.0931996180000000	0.109166270000000	0.0876914600000000	0.0876914600000000	0.0876914600000000	0.100020514000000	0.0807330630000000	0.0807330630000000	0.0807330630000000	0.0932025040000000	0.0982886140000000	0.112700776000000	0.122389019000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0794330480000000	0.0794330480000000	0.0794330480000000	0.0931996180000000	0.109166270000000	0.0876914600000000	0.0876914600000000	0.0876914600000000	0.100020514000000	0.107550411000000	0.0807330630000000	0.0807330630000000	0.0932025040000000	0.0982886140000000	0.112700776000000	0.122389019000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0794330480000000	0.0794330480000000	0.0794330480000000	0.0931996180000000	0.109166270000000	0.111640436000000	0.0876914600000000	0.0876914600000000	0.100020514000000	0.107550411000000	0.118505988000000	0.0807330630000000	0.0932025040000000	0.0982886140000000	0.112700776000000	0.122389019000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.111373185000000	0.0794330480000000	0.0794330480000000	0.0931996180000000	0.109166270000000	0.111640436000000	0.118472892000000	0.0876914600000000	0.100020514000000	0.107550411000000	0.118505988000000	0.131641750000000	0.132160735000000	0.135981631000000	0.135041015000000	0.133828645000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0764262940000000	0.0764262940000000	0.0791847430000000	0.0920274640000000	0.111373185000000	0.117719723000000	0.0794330480000000	0.0931996180000000	0.109166270000000	0.111640436000000	0.118472892000000	0.133666925000000	0.135870026000000	0.133148594000000	0.139318977000000	0.142741880000000	0.140853671000000	0.137657798000000	0.135350155000000	0.133546440000000	0.131765837000000	0.132575701000000	0.121460118000000	0.104428022000000	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.108577956000000	0.0764262940000000	0.0791847430000000	0.0920274640000000	0.111373185000000	0.117719723000000	0.127968532000000	0.134037962000000	0.140915501000000	0.139772862000000	0.134588985000000	0.141081507000000	0.141448669000000	0.140242212000000	0.140026788000000	0.138386242000000	0.138176114000000	0.134031961000000	0.132246427000000	0.130020321000000	0.128763024000000	0.131505522000000	0.128237209000000	0.122636089000000	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0845601150000000	0.0954150390000000	0.105898546000000	0.0771884030000000	0.0771884030000000	0.0805049210000000	0.0952589780000000	0.100909424000000	0.118524777000000	0.0762450000000000	0.0824563680000000	0.0936899040000000	0.108577956000000	0.121663048000000	0.127926488000000	0.133220500000000	0.133166560000000	0.143765526000000	0.142829671000000	0.140985260000000	0.141637556000000	0.140141371000000	0.139976166000000	0.139217232000000	0.138512785000000	0.137016591000000	0.136319556000000	0.134368507000000	0.132119909000000	0.130120179000000	0.128838941000000	0.127935696000000	0.125917003000000	0.123484596000000	0.122804624000000	0.117866951000000	0.108511023000000	0.104787389000000	0.0923808260000000	0.0923808260000000
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0845601150000000	0.0954150390000000	0.105898546000000	0.112251864000000	0.0771884030000000	0.0805049210000000	0.0952589780000000	0.100909424000000	0.118524777000000	0.123001199000000	0.125250031000000	0.126906894000000	0.135610849000000	0.139835735000000	0.142688773000000	0.141625117000000	0.139637607000000	0.141199061000000	0.139845738000000	0.139074190000000	0.138085573000000	0.137400874000000	0.137299699000000	0.135929506000000	0.133905322000000	0.131982521000000	0.130647114000000	0.129633044000000	0.128829144000000	0.127388668000000	0.126232828000000	0.124466329000000	0.121521158000000	0.117062643000000	0.111136413000000	0.103785554000000	0.0968701320000000	0.0938424940000000	0.0897449330000000	0.0897449330000000
